text,label
Rain water accumulating on lane near KPHB Colony. No outlet. This needs to be addressed before someone gets hurt.,waterlogging
Garbage dump near Serilingampally market area is producing foul smell. This issue is causing a lot of inconvenience to residents.,garbage
A big crack has appeared on the road surface near Alwal junction. This needs to be addressed before someone gets hurt.,pothole_road_damage
Waterlogging near Serilingampally school road is causing traffic problems. This is affecting daily commuters and pedestrians.,waterlogging
Puddles and water stagnation everywhere on residential lane in Uppal. This problem has been ignored for many days.,waterlogging
Standing water on temple street in Kondapur causing dengue fear. This is a hazard and needs urgent attention.,waterlogging
Several street lights are not working in Jubilee Hills. No one has responded even after multiple complaints.,streetlight_or_electricity
The road in Uppal near service road is broken badly and needs urgent repair. This is affecting daily commuters and pedestrians.,pothole_road_damage
Illegal construction happening near Dilsukhnagar metro station road. Kindly look into this matter at the earliest.,others
Rain water accumulating on lane near Rajendranagar. No outlet. The situation is getting worse every day.,waterlogging
Mosquito fogging needed in Lakdikapul colony urgently. Children and elderly are at risk.,others
Electric pole is tilted near main road in Hitech City. Could fall anytime. The situation is getting worse every day.,streetlight_or_electricity
Water submerged road near Jeedimetla temple street is impassable. This is a hazard and needs urgent attention.,waterlogging
Damaged road near Jeedimetla is causing tire punctures and vehicle breakdowns. We have been waiting for a long time.,pothole_road_damage
High tension wire hanging low near residential lane in Chintal. Extremely dangerous. This needs to be addressed before someone gets hurt.,streetlight_or_electricity
Residents of Kompally unable to step out due to sewage overflow. This needs to be addressed before someone gets hurt.,sewage_overflow
Low-lying area in Kondapur gets flooded every time it rains. The situation is getting worse every day.,waterlogging
High tension wire hanging low near school road in Vanasthalipuram. Extremely dangerous. We have been waiting for a long time.,streetlight_or_electricity
Abandoned vehicle blocking road near Banjara Hills near signal. This is a hazard and needs urgent attention.,others
Wastewater from drain flooding temple street in Kukatpally. Kindly look into this matter at the earliest.,sewage_overflow
Strong foul smell from the drain at Ameerpet. The situation is getting worse every day.,sewage_overflow
"Street light timer fault in Charminar, lights turn off at 9 PM itself. Immediate repair is required.",streetlight_or_electricity
The road near Tolichowki highway stretch has multiple deep potholes. Please send someone to fix this soon.,pothole_road_damage
Electric pole is tilted near cross road in Attapur. Could fall anytime. This is a hazard and needs urgent attention.,streetlight_or_electricity
Road is very dark at Ramanthapur hospital road because street light is dead. This is becoming a serious public health problem.,streetlight_or_electricity
"Storm water drain is blocked near Gachibowli, causing flooding. Please send someone to fix this soon.",waterlogging
Wastewater from drain flooding junction in Jubilee Hills. Please take immediate action.,sewage_overflow
Black dirty water from sewer on junction in Vanasthalipuram. This needs to be addressed before someone gets hurt.,sewage_overflow
Drain near Balanagar hospital road is blocked and sewage backing up. Children and elderly are at risk.,sewage_overflow
Footpath encroachment by vendors near hospital road in Banjara Hills. Kindly look into this matter at the earliest.,others
The gutter near highway stretch in Khairatabad is blocked and overflowing. People are suffering due to this negligence.,sewage_overflow
There is a lot of garbage accumulated near the metro station road in Dilsukhnagar. Requesting the concerned department to resolve this urgently.,garbage
Huge road damage near Miyapur. Bikers cannot pass safely. Immediate repair is required.,pothole_road_damage
Dry and wet waste mixed together near bin at Attapur market area. This is becoming a serious public health problem.,garbage
High tension wire hanging low near beside flyover in Uppal. Extremely dangerous. No one has responded even after multiple complaints.,streetlight_or_electricity
Strong foul smell from the drain at Nampally. This problem has been ignored for many days.,sewage_overflow
Open manhole near Quthbullapur is dangerous and sewage is leaking. People are suffering due to this negligence.,sewage_overflow
Traffic signal not working at Attapur junction. This problem has been ignored for many days.,others
Footpath encroachment by vendors near school road in Madhapur. No one has responded even after multiple complaints.,others
A dangerous pothole has developed on the near bus stop near Kukatpally. Vehicles are getting damaged. Immediate repair is required.,pothole_road_damage
